setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GOMF_STRUCTURAL_CONSTITUENT_OF_RIBOSOME	154	-0.592430241497661	-2.90853213799756	3.54017187569178e-21	3.47644878192932e-18	2.77996654659586e-18	4016	tags=60%, list=23%, signal=47%	ENSRNOG00000009567/ENSRNOG00000019970/ENSRNOG00000014179/ENSRNOG00000010189/ENSRNOG00000008546/ENSRNOG00000018680/ENSRNOG00000023407/ENSRNOG00000033625/ENSRNOG00000004107/ENSRNOG00000014890/ENSRNOG00000015479/ENSRNOG00000006901/ENSRNOG00000015989/ENSRNOG00000010164/ENSRNOG00000018547/ENSRNOG00000034128/ENSRNOG00000003201/ENSRNOG00000020354/ENSRNOG00000038045/ENSRNOG00000016220/ENSRNOG00000022234/ENSRNOG00000056765/ENSRNOG00000033058/ENSRNOG00000023344/ENSRNOG00000018320/ENSRNOG00000042720/ENSRNOG00000008555/ENSRNOG00000019578/ENSRNOG00000006968/ENSRNOG00000034237/ENSRNOG00000016896/ENSRNOG00000017418/ENSRNOG00000019453/ENSRNOG00000014641/ENSRNOG00000020659/ENSRNOG00000013874/ENSRNOG00000016580/ENSRNOG00000014582/ENSRNOG00000021035/ENSRNOG00000007663/ENSRNOG00000018057/ENSRNOG00000017552/ENSRNOG00000020869/ENSRNOG00000019106/ENSRNOG00000032825/ENSRNOG00000033152/ENSRNOG00000019165/ENSRNOG00000019949/ENSRNOG00000001148/ENSRNOG00000020595/ENSRNOG00000016269/ENSRNOG00000017127/ENSRNOG00000033803/ENSRNOG00000011494/ENSRNOG00000024603/ENSRNOG00000026260/ENSRNOG00000036695/ENSRNOG00000019971/ENSRNOG00000031041/ENSRNOG00000023529/ENSRNOG00000025936/ENSRNOG00000019511/ENSRNOG00000038746/ENSRNOG00000018774/ENSRNOG00000009378/ENSRNOG00000062588/ENSRNOG00000016411/ENSRNOG00000008373/ENSRNOG00000054626/ENSRNOG00000008140/ENSRNOG00000021005/ENSRNOG00000000957/ENSRNOG00000068956/ENSRNOG00000018645/ENSRNOG00000031315/ENSRNOG00000028993/ENSRNOG00000016961/ENSRNOG00000027503/ENSRNOG00000058909/ENSRNOG00000000490/ENSRNOG00000001611/ENSRNOG00000004214/ENSRNOG00000020674/ENSRNOG00000020975/ENSRNOG00000004741/ENSRNOG00000019007/ENSRNOG00000003797/ENSRNOG00000018795/ENSRNOG00000020618/ENSRNOG00000011893/ENSRNOG00000070974/ENSRNOG00000011138/ENSRNOG00000020464
GOMF_ANTIOXIDANT_ACTIVITY	64	-0.571059036405173	-2.36746715850694	2.31191514676837e-08	1.13515033706327e-05	9.07730894468001e-06	4369	tags=56%, list=25%, signal=42%	ENSRNOG00000018237/ENSRNOG00000008364/ENSRNOG00000008422/ENSRNOG00000000850/ENSRNOG00000033348/ENSRNOG00000009751/ENSRNOG00000000907/ENSRNOG00000021125/ENSRNOG00000008707/ENSRNOG00000055257/ENSRNOG00000003520/ENSRNOG00000007415/ENSRNOG00000018958/ENSRNOG00000055672/ENSRNOG00000047708/ENSRNOG00000011483/ENSRNOG00000011140/ENSRNOG00000017194/ENSRNOG00000018289/ENSRNOG00000003763/ENSRNOG00000003869/ENSRNOG00000003244/ENSRNOG00000002911/ENSRNOG00000009575/ENSRNOG00000052564/ENSRNOG00000029886/ENSRNOG00000018454/ENSRNOG00000012576/ENSRNOG00000048812/ENSRNOG00000013604/ENSRNOG00000047098/ENSRNOG00000066585/ENSRNOG00000067799/ENSRNOG00000008178/ENSRNOG00000010461/ENSRNOG00000012772
GOMF_INTEGRIN_BINDING	136	-0.441069105009227	-2.11781513792595	4.88010823475167e-08	1.59742209550871e-05	1.27738973442973e-05	4353	tags=51%, list=25%, signal=38%	ENSRNOG00000004649/ENSRNOG00000020433/ENSRNOG00000043167/ENSRNOG00000004411/ENSRNOG00000018823/ENSRNOG00000012216/ENSRNOG00000062573/ENSRNOG00000002919/ENSRNOG00000052873/ENSRNOG00000004517/ENSRNOG00000004912/ENSRNOG00000060694/ENSRNOG00000008246/ENSRNOG00000053332/ENSRNOG00000015365/ENSRNOG00000011058/ENSRNOG00000007948/ENSRNOG00000046639/ENSRNOG00000006030/ENSRNOG00000013867/ENSRNOG00000020590/ENSRNOG00000021217/ENSRNOG00000043451/ENSRNOG00000008116/ENSRNOG00000026702/ENSRNOG00000007687/ENSRNOG00000016326/ENSRNOG00000036703/ENSRNOG00000005580/ENSRNOG00000011946/ENSRNOG00000006604/ENSRNOG00000019556/ENSRNOG00000046829/ENSRNOG00000008816/ENSRNOG00000057451/ENSRNOG00000010666/ENSRNOG00000047768/ENSRNOG00000014137/ENSRNOG00000009495/ENSRNOG00000010031/ENSRNOG00000008180/ENSRNOG00000010319/ENSRNOG00000019689/ENSRNOG00000009102/ENSRNOG00000014288/ENSRNOG00000002265/ENSRNOG00000020679/ENSRNOG00000057794/ENSRNOG00000042848/ENSRNOG00000017392/ENSRNOG00000053550/ENSRNOG00000002664/ENSRNOG00000001224/ENSRNOG00000020653/ENSRNOG00000016630/ENSRNOG00000050539/ENSRNOG00000006569/ENSRNOG00000019728/ENSRNOG00000003357/ENSRNOG00000004516/ENSRNOG00000014333/ENSRNOG00000004414/ENSRNOG00000036689/ENSRNOG00000010966/ENSRNOG00000001795/ENSRNOG00000017980/ENSRNOG00000020369/ENSRNOG00000015036/ENSRNOG00000014350
GOMF_ELECTRON_TRANSFER_ACTIVITY	112	-0.459222636296794	-2.15204594223437	1.54782190618111e-07	2.53326851978308e-05	2.02574586317738e-05	6618	tags=71%, list=39%, signal=44%	ENSRNOG00000030644/ENSRNOG00000031053/ENSRNOG00000011599/ENSRNOG00000033615/ENSRNOG00000005512/ENSRNOG00000016470/ENSRNOG00000026646/ENSRNOG00000018117/ENSRNOG00000008569/ENSRNOG00000015736/ENSRNOG00000011383/ENSRNOG00000007316/ENSRNOG00000010452/ENSRNOG00000007967/ENSRNOG00000060293/ENSRNOG00000029971/ENSRNOG00000008602/ENSRNOG00000015582/ENSRNOG00000009715/ENSRNOG00000009513/ENSRNOG00000071062/ENSRNOG00000028016/ENSRNOG00000011949/ENSRNOG00000017820/ENSRNOG00000015233/ENSRNOG00000011849/ENSRNOG00000030371/ENSRNOG00000017899/ENSRNOG00000031766/ENSRNOG00000032134/ENSRNOG00000009155/ENSRNOG00000061684/ENSRNOG00000029778/ENSRNOG00000017780/ENSRNOG00000007407/ENSRNOG00000017571/ENSRNOG00000070068/ENSRNOG00000012550/ENSRNOG00000042503/ENSRNOG00000019328/ENSRNOG00000029042/ENSRNOG00000012383/ENSRNOG00000013331/ENSRNOG00000006901/ENSRNOG00000037815/ENSRNOG00000059061/ENSRNOG00000002721/ENSRNOG00000017446/ENSRNOG00000003253/ENSRNOG00000062531/ENSRNOG00000012457/ENSRNOG00000022980/ENSRNOG00000034234/ENSRNOG00000001182/ENSRNOG00000055672/ENSRNOG00000061876/ENSRNOG00000013014/ENSRNOG00000017601/ENSRNOG00000004526/ENSRNOG00000016952/ENSRNOG00000020602/ENSRNOG00000016660/ENSRNOG00000050514/ENSRNOG00000001480/ENSRNOG00000018281/ENSRNOG00000003163/ENSRNOG00000071176/ENSRNOG00000030700/ENSRNOG00000001442/ENSRNOG00000001170/ENSRNOG00000023020/ENSRNOG00000024309/ENSRNOG00000019851/ENSRNOG00000017672/ENSRNOG00000005668/ENSRNOG00000003223/ENSRNOG00000003622/ENSRNOG00000017817/ENSRNOG00000014078
GOMF_CYTOKINE_ACTIVITY	115	-0.457015335990317	-2.15009352272692	1.35639162713137e-07	2.53326851978308e-05	2.02574586317738e-05	4600	tags=48%, list=27%, signal=35%	ENSRNOG00000004575/ENSRNOG00000015982/ENSRNOG00000007301/ENSRNOG00000004649/ENSRNOG00000003845/ENSRNOG00000005781/ENSRNOG00000013717/ENSRNOG00000014361/ENSRNOG00000051015/ENSRNOG00000012752/ENSRNOG00000011205/ENSRNOG00000010906/ENSRNOG00000009754/ENSRNOG00000024390/ENSRNOG00000043451/ENSRNOG00000069579/ENSRNOG00000052510/ENSRNOG00000020652/ENSRNOG00000016326/ENSRNOG00000005871/ENSRNOG00000008168/ENSRNOG00000010278/ENSRNOG00000011201/ENSRNOG00000028548/ENSRNOG00000016828/ENSRNOG00000031162/ENSRNOG00000007002/ENSRNOG00000043342/ENSRNOG00000002418/ENSRNOG00000016456/ENSRNOG00000010917/ENSRNOG00000014385/ENSRNOG00000012460/ENSRNOG00000048782/ENSRNOG00000017392/ENSRNOG00000009468/ENSRNOG00000026647/ENSRNOG00000053384/ENSRNOG00000014464/ENSRNOG00000028015/ENSRNOG00000015668/ENSRNOG00000011984/ENSRNOG00000016804/ENSRNOG00000003066/ENSRNOG00000045670/ENSRNOG00000008336/ENSRNOG00000067968/ENSRNOG00000067317/ENSRNOG00000003807/ENSRNOG00000009694/ENSRNOG00000007610/ENSRNOG00000010691/ENSRNOG00000010208/ENSRNOG00000060237/ENSRNOG00000014171
GOMF_HISTONE_BINDING	216	0.389604110585097	1.92875937913016	1.16933779022441e-07	2.53326851978308e-05	2.02574586317738e-05	4129	tags=38%, list=24%, signal=29%	ENSRNOG00000015133/ENSRNOG00000002073/ENSRNOG00000009491/ENSRNOG00000032183/ENSRNOG00000011625/ENSRNOG00000011308/ENSRNOG00000026299/ENSRNOG00000053820/ENSRNOG00000022249/ENSRNOG00000060544/ENSRNOG00000002708/ENSRNOG00000048411/ENSRNOG00000026236/ENSRNOG00000023107/ENSRNOG00000002276/ENSRNOG00000004538/ENSRNOG00000001453/ENSRNOG00000015676/ENSRNOG00000024535/ENSRNOG00000007044/ENSRNOG00000003726/ENSRNOG00000013866/ENSRNOG00000021392/ENSRNOG00000009034/ENSRNOG00000012716/ENSRNOG00000025273/ENSRNOG00000016645/ENSRNOG00000029235/ENSRNOG00000049988/ENSRNOG00000004016/ENSRNOG00000060340/ENSRNOG00000008932/ENSRNOG00000016891/ENSRNOG00000001598/ENSRNOG00000059968/ENSRNOG00000026110/ENSRNOG00000013837/ENSRNOG00000058973/ENSRNOG00000017508/ENSRNOG00000003936/ENSRNOG00000066893/ENSRNOG00000008212/ENSRNOG00000024743/ENSRNOG00000050321/ENSRNOG00000004131/ENSRNOG00000021614/ENSRNOG00000061080/ENSRNOG00000014419/ENSRNOG00000045918/ENSRNOG00000019154/ENSRNOG00000047296/ENSRNOG00000024194/ENSRNOG00000000075/ENSRNOG00000013251/ENSRNOG00000013987/ENSRNOG00000012850/ENSRNOG00000050072/ENSRNOG00000008652/ENSRNOG00000019956/ENSRNOG00000015191/ENSRNOG00000061499/ENSRNOG00000011280/ENSRNOG00000009046/ENSRNOG00000018988/ENSRNOG00000018874/ENSRNOG00000001429/ENSRNOG00000010520/ENSRNOG00000016134/ENSRNOG00000022623/ENSRNOG00000019245/ENSRNOG00000016454/ENSRNOG00000011931/ENSRNOG00000006004/ENSRNOG00000009499/ENSRNOG00000014483/ENSRNOG00000052199/ENSRNOG00000014670/ENSRNOG00000047171/ENSRNOG00000052445/ENSRNOG00000008656/ENSRNOG00000002565/ENSRNOG00000014434
GOMF_SIGNALING_RECEPTOR_REGULATOR_ACTIVITY	303	-0.335515826014072	-1.79135336802066	3.99952210760178e-07	5.61075815666422e-05	4.48668194326456e-05	4600	tags=38%, list=27%, signal=28%	ENSRNOG00000004575/ENSRNOG00000004874/ENSRNOG00000015075/ENSRNOG00000015982/ENSRNOG00000064852/ENSRNOG00000007301/ENSRNOG00000020904/ENSRNOG00000004649/ENSRNOG00000046202/ENSRNOG00000003845/ENSRNOG00000023337/ENSRNOG00000005781/ENSRNOG00000002831/ENSRNOG00000013717/ENSRNOG00000016512/ENSRNOG00000014361/ENSRNOG00000014462/ENSRNOG00000042753/ENSRNOG00000051015/ENSRNOG00000060867/ENSRNOG00000012752/ENSRNOG00000016275/ENSRNOG00000009358/ENSRNOG00000004517/ENSRNOG00000011205/ENSRNOG00000006901/ENSRNOG00000066777/ENSRNOG00000009425/ENSRNOG00000010906/ENSRNOG00000011360/ENSRNOG00000009754/ENSRNOG00000024390/ENSRNOG00000013867/ENSRNOG00000025167/ENSRNOG00000001416/ENSRNOG00000043451/ENSRNOG00000069579/ENSRNOG00000030462/ENSRNOG00000007687/ENSRNOG00000052510/ENSRNOG00000068044/ENSRNOG00000064480/ENSRNOG00000020652/ENSRNOG00000046449/ENSRNOG00000042261/ENSRNOG00000016326/ENSRNOG00000019692/ENSRNOG00000027811/ENSRNOG00000011946/ENSRNOG00000007091/ENSRNOG00000001312/ENSRNOG00000005871/ENSRNOG00000016182/ENSRNOG00000027030/ENSRNOG00000008168/ENSRNOG00000007443/ENSRNOG00000020833/ENSRNOG00000049402/ENSRNOG00000008816/ENSRNOG00000010278/ENSRNOG00000018808/ENSRNOG00000011201/ENSRNOG00000028548/ENSRNOG00000043300/ENSRNOG00000016828/ENSRNOG00000012703/ENSRNOG00000018952/ENSRNOG00000031162/ENSRNOG00000021156/ENSRNOG00000007002/ENSRNOG00000043342/ENSRNOG00000002418/ENSRNOG00000018233/ENSRNOG00000016456/ENSRNOG00000010917/ENSRNOG00000014385/ENSRNOG00000019138/ENSRNOG00000012460/ENSRNOG00000001092/ENSRNOG00000048782/ENSRNOG00000008176/ENSRNOG00000017392/ENSRNOG00000009468/ENSRNOG00000026647/ENSRNOG00000053384/ENSRNOG00000014464/ENSRNOG00000018646/ENSRNOG00000028015/ENSRNOG00000015668/ENSRNOG00000011984/ENSRNOG00000016804/ENSRNOG00000003066/ENSRNOG00000014948/ENSRNOG00000045670/ENSRNOG00000006086/ENSRNOG00000008336/ENSRNOG00000067968/ENSRNOG00000067317/ENSRNOG00000003807/ENSRNOG00000030238/ENSRNOG00000007477/ENSRNOG00000009694/ENSRNOG00000007610/ENSRNOG00000010691/ENSRNOG00000010208/ENSRNOG00000056446/ENSRNOG00000011631/ENSRNOG00000048651/ENSRNOG00000060237/ENSRNOG00000014171/ENSRNOG00000017560/ENSRNOG00000020369/ENSRNOG00000003984/ENSRNOG00000015036
GOMF_PEPTIDASE_REGULATOR_ACTIVITY	131	-0.421800157658743	-2.00357818280941	5.19618568966542e-07	6.3783179340643e-05	5.10046647959263e-05	3741	tags=40%, list=22%, signal=32%	ENSRNOG00000017689/ENSRNOG00000006868/ENSRNOG00000018630/ENSRNOG00000001136/ENSRNOG00000009448/ENSRNOG00000037853/ENSRNOG00000015365/ENSRNOG00000021125/ENSRNOG00000015461/ENSRNOG00000015445/ENSRNOG00000019246/ENSRNOG00000007457/ENSRNOG00000018958/ENSRNOG00000050819/ENSRNOG00000033772/ENSRNOG00000046021/ENSRNOG00000015904/ENSRNOG00000014137/ENSRNOG00000052620/ENSRNOG00000006967/ENSRNOG00000001201/ENSRNOG00000054765/ENSRNOG00000039698/ENSRNOG00000010362/ENSRNOG00000004303/ENSRNOG00000016581/ENSRNOG00000037199/ENSRNOG00000018233/ENSRNOG00000014288/ENSRNOG00000016420/ENSRNOG00000066573/ENSRNOG00000026136/ENSRNOG00000016831/ENSRNOG00000005810/ENSRNOG00000020941/ENSRNOG00000015477/ENSRNOG00000016496/ENSRNOG00000019041/ENSRNOG00000048723/ENSRNOG00000000569/ENSRNOG00000070397/ENSRNOG00000046848/ENSRNOG00000023143/ENSRNOG00000046834/ENSRNOG00000015385/ENSRNOG00000025001/ENSRNOG00000007955/ENSRNOG00000005195/ENSRNOG00000019675/ENSRNOG00000010208/ENSRNOG00000056836/ENSRNOG00000014064/ENSRNOG00000015588
GOMF_OXIDOREDUCTASE_ACTIVITY_ACTING_ON_PEROXIDE_AS_ACCEPTOR	38	-0.616099790101676	-2.29710826189806	1.83275988292627e-06	0.00017997702050336	0.000143919881332947	4369	tags=63%, list=25%, signal=47%	ENSRNOG00000018237/ENSRNOG00000008364/ENSRNOG00000008422/ENSRNOG00000033348/ENSRNOG00000009751/ENSRNOG00000000907/ENSRNOG00000021125/ENSRNOG00000008707/ENSRNOG00000055257/ENSRNOG00000003520/ENSRNOG00000007415/ENSRNOG00000055672/ENSRNOG00000047708/ENSRNOG00000017194/ENSRNOG00000018289/ENSRNOG00000003763/ENSRNOG00000003244/ENSRNOG00000052564/ENSRNOG00000029886/ENSRNOG00000048812/ENSRNOG00000013604/ENSRNOG00000047098/ENSRNOG00000066585/ENSRNOG00000010461
GOMF_OXIDOREDUCTION_DRIVEN_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY	64	-0.522362184967136	-2.16558225843078	1.71814902818986e-06	0.00017997702050336	0.000143919881332947	6618	tags=77%, list=39%, signal=47%	ENSRNOG00000030644/ENSRNOG00000031053/ENSRNOG00000033615/ENSRNOG00000005512/ENSRNOG00000016470/ENSRNOG00000026646/ENSRNOG00000018117/ENSRNOG00000008569/ENSRNOG00000011383/ENSRNOG00000060293/ENSRNOG00000029971/ENSRNOG00000071062/ENSRNOG00000011949/ENSRNOG00000011849/ENSRNOG00000030371/ENSRNOG00000031766/ENSRNOG00000032134/ENSRNOG00000009155/ENSRNOG00000061684/ENSRNOG00000007407/ENSRNOG00000017571/ENSRNOG00000070068/ENSRNOG00000012550/ENSRNOG00000042503/ENSRNOG00000029042/ENSRNOG00000012383/ENSRNOG00000021887/ENSRNOG00000006901/ENSRNOG00000059061/ENSRNOG00000002721/ENSRNOG00000017446/ENSRNOG00000062531/ENSRNOG00000012457/ENSRNOG00000034234/ENSRNOG00000001182/ENSRNOG00000004526/ENSRNOG00000020602/ENSRNOG00000016660/ENSRNOG00000050514/ENSRNOG00000018281/ENSRNOG00000020702/ENSRNOG00000071176/ENSRNOG00000030700/ENSRNOG00000001170/ENSRNOG00000024309/ENSRNOG00000019851/ENSRNOG00000005668/ENSRNOG00000017817/ENSRNOG00000014078
