,symbol,baseMean,FoldChange,log2FoldChange,lfcSE,stat,pvalue,padj,description
ENSRNOG00000000024,Hebp1,1239.55082474476,1.14674163638942,0.1975403853501,0.0915038003800857,2.15882165035291,0.0308640061545315,0.247313967927358,heme binding protein 1
ENSRNOG00000000034,Nuak2,106.110061656403,0.722991959244896,-0.467948492554704,0.221923161524042,-2.10860592171227,0.034978611320066,0.260627715426203,NUAK family kinase 2
ENSRNOG00000000036,Klhdc8a,818.218929533221,1.19729161370398,0.259774579521322,0.104705657313873,2.48099850748852,0.0131014921658564,0.171984743382548,kelch domain containing 8A
ENSRNOG00000000040,RGD1304622,299.540733396882,0.612418334975277,-0.707410619068051,0.170977529363429,-4.13744789564939,3.51190163831889e-05,0.0111408498856477,similar to 6820428L09 protein
ENSRNOG00000000047,Cd82,742.303288923043,0.665345030581376,-0.587825416198186,0.235563646572004,-2.49539954382777,0.0125815374308951,0.168453440416553,Cd82 molecule
ENSRNOG00000000073,Tmed5,2257.64319461471,0.781881724148072,-0.354977708442333,0.134389492524406,-2.64140969486781,0.0082561813844956,0.13574411064047,transmembrane p24 trafficking protein 5
ENSRNOG00000000105,Cplx2,19429.6428346532,0.709323035992335,-0.495485293534251,0.224194057497689,-2.21007326895521,0.0271000777014312,0.235952171855168,complexin 2
ENSRNOG00000000151,Ldlrap1,441.773072072476,0.514178771209119,-0.959658047733215,0.365619403512447,-2.62474594759998,0.00867136409996744,0.138591672108571,low density lipoprotein receptor adaptor protein 1
ENSRNOG00000000155,Cog3,1694.50111734152,1.12372187134192,0.16828500309596,0.0662347398089827,2.54073622967773,0.0110619337770984,0.157990945860917,component of oligomeric golgi complex 3
ENSRNOG00000000164,Lamp2,7102.95367929474,0.857463491705529,-0.221852848041146,0.0977571040581816,-2.26942942079285,0.0232422247475989,0.218048868269355,lysosomal-associated membrane protein 2
ENSRNOG00000000168,Gatm,6183.63152738141,0.704983347966241,-0.504338914099689,0.165449475362602,-3.04829563825676,0.00230143389352856,0.0777747728595646,glycine amidinotransferase
ENSRNOG00000000175,Mier2,754.008223476316,1.25475506441852,0.327405769087446,0.119569299289971,2.73820931486305,0.00617747444577948,0.118633215364462,MIER family member 2
ENSRNOG00000000177,Plpp2,65.1365259570884,0.494440154637042,-1.01613218226135,0.434156267053667,-2.34047567516915,0.0192591929477225,0.201730351189307,phospholipid phosphatase 2
ENSRNOG00000000221,Abhd5,1018.2989925302,0.825365468592718,-0.276895014347319,0.0622506752524067,-4.44806443021858,8.6647541810003e-06,0.00639805448725062,abhydrolase domain containing 5, lysophosphatidic acid acyltransferase
ENSRNOG00000000247,Mfsd11,1554.46318710564,1.1752438956129,0.232960186984002,0.0929493875411864,2.50631223235093,0.0121997835508397,0.165931223404697,major facilitator superfamily domain containing 11
ENSRNOG00000000274,Phyhipl,5381.8664855275,0.876175552562172,-0.190708134380088,0.0670865668609835,-2.84271715342466,0.00447307475914231,0.101628258527713,phytanoyl-CoA 2-hydroxylase interacting protein-like
ENSRNOG00000000304,Cd164,4290.21993778416,0.818030083611809,-0.289774194654935,0.100106719685586,-2.89465278220137,0.00379578140735527,0.0957994512171348,CD164 molecule
ENSRNOG00000000327,Hace1,4876.4187480787,1.14353400244171,0.193499264240802,0.0682560340833306,2.834903416811,0.00458395417366019,0.102462858968963,HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1
ENSRNOG00000000368,Grik2,10199.1673972501,1.25625783456451,0.329132593586786,0.102456979008895,3.2123979915337,0.0013163188475597,0.0581394515589041,glutamate ionotropic receptor kainate type subunit 2
ENSRNOG00000000394,Srgn,449.842458749003,0.719340364705903,-0.475253533842271,0.180993932560184,-2.62579815311897,0.00864460630090893,0.138591672108571,serglycin
ENSRNOG00000000414,Cep85l,854.620362741573,1.18016119961868,0.238983932474224,0.10553061497035,2.26459338402765,0.023537643292118,0.219227834689523,centrosomal protein 85-like
ENSRNOG00000000474,Ralgdsl2,726.792377142889,1.15776603413022,0.211343737348213,0.0986130344503196,2.14316229620422,0.032100068643786,0.252180407015174,ral guanine nucleotide dissociation stimulator like 2
ENSRNOG00000000485,Bak1,309.420987143364,0.850658848937867,-0.233347430219938,0.110615351925138,-2.10953928328015,0.0348980589277003,0.260455102570837,BCL2-antagonist/killer 1
ENSRNOG00000000490,Rps10,1227.28892131299,0.799515313541422,-0.322802428212788,0.130931316617662,-2.4654333016097,0.0136847650547468,0.174452499871378,ribosomal protein S10
ENSRNOG00000000503,Ppard,1050.56203865352,0.775492604074637,-0.366815072640469,0.16579394120215,-2.21247573934694,0.0269338107008765,0.234943010295655,peroxisome proliferator-activated receptor delta
ENSRNOG00000000504,Fance,392.955700834786,1.20196571655446,0.265395746912467,0.116749826332055,2.27320035712634,0.0230141087951625,0.217604093012639,FA complementation group E
ENSRNOG00000000513,Mapk14,3831.85732109834,1.16287159003063,0.217691796162732,0.0741667379110682,2.93516746582224,0.00333367716217183,0.0908327228838457,mitogen activated protein kinase 14
ENSRNOG00000000540,Btbd9,2981.63762238847,1.12220944029046,0.166341954262593,0.0821137482816096,2.02575034928526,0.0427903742522025,0.28421031606699,BTB domain containing 9
ENSRNOG00000000546,Nt5dc1,814.181545326516,1.17684367496248,0.234922693923736,0.0896935396003962,2.61917073370464,0.00881438195004272,0.139728051954652,5'-nucleotidase domain containing 1
ENSRNOG00000000552,Col13a1,33.7017030595697,0.514690244064299,-0.95822365831814,0.390858747884787,-2.45158554977665,0.0142228372957826,0.175474403662587,collagen type XIII alpha 1 chain
ENSRNOG00000000564,Tbata,20.1019907141973,0.511669214101391,-0.966716662398089,0.447217229548887,-2.16162660676832,0.0306469689070491,NA,thymus, brain and testes associated
ENSRNOG00000000567,Unc5b,1413.19509449965,0.63760442278685,-0.649266458171078,0.15703309161832,-4.13458368220352,3.55598666035075e-05,0.0111408498856477,unc-5 netrin receptor B
ENSRNOG00000000568,Slc29a3,502.839740160098,0.728379894865527,-0.457236994069193,0.143969977168256,-3.17591905661571,0.00149362620722234,0.0621348502204493,solute carrier family 29 member 3
ENSRNOG00000000569,Vsir,1183.01140069857,0.804900109155624,-0.313118343918292,0.125617750756938,-2.49262816784672,0.0126801557445527,0.169466552068375,V-set immunoregulatory receptor
ENSRNOG00000000572,Chst3,128.108211857834,0.685508895490591,-0.544752707662009,0.244259388789719,-2.23022218454408,0.0257326961786664,0.22975843843201,carbohydrate sulfotransferase 3
ENSRNOG00000000582,Ddo,724.418545861708,1.25050623912433,0.32251225554469,0.107796014042722,2.9918755197838,0.00277269296104913,0.0839080525589621,D-aspartate oxidase
ENSRNOG00000000593,Rev3l,6834.49860149933,1.15407569229172,0.206737849037767,0.0988146718816278,2.09217766047356,0.0364226260937324,0.265755603830158,REV3 like, DNA directed polymerase zeta catalytic subunit
ENSRNOG00000000611,Ube2d1,1038.37704188697,0.800341176082989,-0.321312959742668,0.0945475022543931,-3.39842885408153,0.000677740882318651,0.0435168580438341,ubiquitin-conjugating enzyme E2D 1
ENSRNOG00000000635,Arid5b,3072.12216691734,1.16892106463454,0.225177510275671,0.112154918625374,2.00773637960384,0.0446713125929465,0.288459523973511,AT-rich interaction domain 5B
ENSRNOG00000000645,Reep3,3825.4005145324,0.735140621214856,-0.443907852931872,0.105233270471805,-4.21832231329167,2.46126819353757e-05,0.00853210887136745,receptor accessory protein 3
ENSRNOG00000000657,Nek7,3940.15659057983,0.830676357137735,-0.267641602126889,0.116174636911497,-2.30378686124736,0.02123461102628,0.211559502055545,NIMA-related kinase 7
ENSRNOG00000000661,Hps4,1275.12845148848,1.16730122307019,0.223176897766568,0.101633995910746,2.19588825340057,0.0280999427094585,0.238470850383846,HPS4, biogenesis of lysosomal organelles complex 3 subunit 2
ENSRNOG00000000708,Sgsm1,7016.37346825745,1.21911694629597,0.285836526080098,0.0856372795235139,3.33775813139433,0.000844572324613571,0.0458553091540192,small G protein signaling modulator 1
ENSRNOG00000000775,Mog,1958.01934712835,0.35816755599041,-1.4812934357646,0.543229070400341,-2.72683020198631,0.00639459357177086,0.120607098171024,myelin oligodendrocyte glycoprotein
ENSRNOG00000000799,Abcf1,5014.04330120492,0.886219692550746,-0.174263709803912,0.0858904424497154,-2.02890688222889,0.042467775655769,0.283528079061662,ATP binding cassette subfamily F member 1
ENSRNOG00000000800,Man1a1,3985.63595364102,1.25162069574731,0.323797419080704,0.120654578965364,2.68367286063511,0.00728183203772082,0.12848040087582,mannosidase, alpha, class 1A, member 1
ENSRNOG00000000875,Fhl1,3756.4147863204,1.16630418711279,0.221944111013015,0.0804085684321905,2.76020473116845,0.00577651488579557,0.11424983889215,four and a half LIM domains 1
ENSRNOG00000000885,Auts2,6021.91983586035,1.20070745983451,0.263884695876619,0.132044040114182,1.99845972335011,0.0456668423257251,0.290427562119095,activator of transcription and developmental regulator AUTS2
ENSRNOG00000000886,Caln1,3091.70344761673,1.29206971491693,0.369683914189346,0.124291838693185,2.97432170990658,0.00293637040350508,0.0861880174674152,calneuron 1
ENSRNOG00000000888,Sbds,2364.69145797037,0.821136944236388,-0.284305248895075,0.0892077460119151,-3.18700181996641,0.00143755870292545,0.0604839513527152,Sbds, ribosome maturation factor
ENSRNOG00000000891,LOC102548389,1537.05046240193,1.20287982459455,0.266492515230609,0.131099725821424,2.03274654894099,0.0420781358099164,0.283040976721105,zinc finger protein 709-like
ENSRNOG00000000904,Wdr95,179.847109213618,0.766907251608693,-0.382875983567356,0.137467458712417,-2.78521176686867,0.00534927746769475,0.1094156920262,WD40 repeat domain 95
ENSRNOG00000000905,Tex26,60.7947500261208,1.38494381143299,0.469827445869153,0.231720472291857,2.02756123022827,0.0426050492705477,0.283776899766303,testis expressed 26
ENSRNOG00000000936,Stx2,875.735121567947,1.24294863140768,0.31376667390868,0.12867946527892,2.43835854639722,0.0147541318087174,0.178890819828521,syntaxin 2
ENSRNOG00000000957,Rpl21,4741.02616369945,0.757398753589332,-0.400875047829236,0.150581621278166,-2.66217779053334,0.00776368592308476,0.131598676090158,ribosomal protein L21
ENSRNOG00000000981,Scarb1,2277.61191593383,1.16381883916684,0.218866504830154,0.0961037676498422,2.27739775642931,0.0227624839638298,0.217292728137628,scavenger receptor class B, member 1
ENSRNOG00000000990,Pdap1,4561.09896031867,0.839878541595368,-0.251747386171701,0.0944637956577246,-2.66501451078537,0.00769850008181309,0.131598676090158,PDGFA associated protein 1
ENSRNOG00000001049,Tpt1,11609.0571471619,0.783445337453451,-0.35209547639362,0.114568923380657,-3.0732197353708,0.00211762496359516,0.0732390760242935,tumor protein, translationally-controlled 1
ENSRNOG00000001060,Snrnp35,1031.53632740797,0.879980189625211,-0.184457049150119,0.0837569396045029,-2.20228974483927,0.0276448481303076,0.237231566168855,small nuclear ribonucleoprotein U11/U12 subunit 35
ENSRNOG00000001069,Elavl1,1523.07239177401,1.1222129396115,0.166346452928394,0.0830249844866816,2.00357102090249,0.0451160327053948,0.289684161301422,ELAV like RNA binding protein 1
ENSRNOG00000001070,Cdk2ap1,2833.71489050804,0.766636631589883,-0.383385159949503,0.155332760415889,-2.46815390985793,0.0135811911281958,0.174132114343062,cyclin-dependent kinase 2 associated protein 1
ENSRNOG00000001080,Arl6ip4,1487.69024119817,0.833659866435963,-0.262469211333973,0.0883704622462402,-2.97010114762797,0.00297701710597957,0.0866393302516513,ADP-ribosylation factor like GTPase 6 interacting protein 4
ENSRNOG00000001090,Stard13,700.816590854738,0.823436918990097,-0.280269961202817,0.127943922712187,-2.1905687684228,0.0284830132909951,0.239815929464889,StAR-related lipid transfer domain containing 13
ENSRNOG00000001117,Fbxl18,420.84718167175,1.21192583915475,0.277301419308268,0.105195762351662,2.63605123542209,0.00838770656806107,0.13648359868825,F-box and leucine-rich repeat protein 18
ENSRNOG00000001141,Srrm4,3614.78435697673,1.29336546528807,0.371129993987054,0.123859559880546,2.99637746448464,0.00273208015705749,0.083362313552531,serine/arginine repetitive matrix 4
ENSRNOG00000001182,Ndufv3,1907.4876915467,0.878971100492589,-0.186112362808135,0.080059511096381,-2.3246752354518,0.0200893324512341,0.205008718103095,NADH:ubiquinone oxidoreductase subunit V3
ENSRNOG00000001192,Gltp,1144.74477741392,0.615343338142311,-0.700536490904927,0.165717190685995,-4.22730127155196,2.36510902669884e-05,0.00853210887136745,glycolipid transfer protein
ENSRNOG00000001198,Fam222a,260.6881258593,0.787287863473945,-0.34503685652159,0.125558288164648,-2.74802134980635,0.00599561048774202,0.116385863522674,family with sequence similarity 222, member A
ENSRNOG00000001199,Pop5,648.147506444323,1.15034335991068,0.202064547868597,0.0887767521020898,2.27609754900957,0.0228401717528322,0.217340562008369,POP5 homolog, ribonuclease P/MRP subunit
