ENSRNOG00000000001	88
ENSRNOG00000000007	6869
ENSRNOG00000000008	3
ENSRNOG00000000009	4
ENSRNOG00000000010	326
ENSRNOG00000000012	20
ENSRNOG00000000017	5
ENSRNOG00000000021	0
ENSRNOG00000000024	1020
ENSRNOG00000000033	6500
ENSRNOG00000000034	71
ENSRNOG00000000035	0
ENSRNOG00000000036	501
ENSRNOG00000000040	336
ENSRNOG00000000041	80
ENSRNOG00000000042	1965
ENSRNOG00000000043	1652
ENSRNOG00000000044	2671
ENSRNOG00000000047	659
ENSRNOG00000000048	19995
ENSRNOG00000000053	0
ENSRNOG00000000054	4990
ENSRNOG00000000055	0
ENSRNOG00000000062	2316
ENSRNOG00000000064	1398
ENSRNOG00000000065	1
ENSRNOG00000000066	1560
ENSRNOG00000000068	2152
ENSRNOG00000000070	1723
ENSRNOG00000000073	1936
ENSRNOG00000000075	1451
ENSRNOG00000000081	181
ENSRNOG00000000082	1417
ENSRNOG00000000091	402
ENSRNOG00000000095	2568
ENSRNOG00000000096	7
ENSRNOG00000000097	2
ENSRNOG00000000098	3267
ENSRNOG00000000104	798
ENSRNOG00000000105	27046
ENSRNOG00000000108	886
ENSRNOG00000000109	28
ENSRNOG00000000111	404
ENSRNOG00000000112	1456
ENSRNOG00000000113	603
ENSRNOG00000000121	299
ENSRNOG00000000122	307
ENSRNOG00000000123	2136
ENSRNOG00000000124	0
ENSRNOG00000000127	1968
ENSRNOG00000000129	15945
ENSRNOG00000000130	6633
ENSRNOG00000000133	2720
ENSRNOG00000000137	118
ENSRNOG00000000138	157
ENSRNOG00000000142	2152
ENSRNOG00000000145	1962
ENSRNOG00000000150	1678
ENSRNOG00000000151	558
ENSRNOG00000000155	1621
ENSRNOG00000000156	171
ENSRNOG00000000157	3321
ENSRNOG00000000158	1591
ENSRNOG00000000161	2261
ENSRNOG00000000164	6147
ENSRNOG00000000165	28
ENSRNOG00000000166	280
ENSRNOG00000000167	86
ENSRNOG00000000168	5453
ENSRNOG00000000169	182
ENSRNOG00000000170	4100
ENSRNOG00000000172	203
ENSRNOG00000000175	773
ENSRNOG00000000177	58
ENSRNOG00000000184	1
ENSRNOG00000000185	311
ENSRNOG00000000186	1193
ENSRNOG00000000187	69
ENSRNOG00000000190	0
ENSRNOG00000000195	419
ENSRNOG00000000196	54
ENSRNOG00000000199	1
ENSRNOG00000000201	0
ENSRNOG00000000204	4347
ENSRNOG00000000219	1402
ENSRNOG00000000221	857
ENSRNOG00000000230	1048
ENSRNOG00000000231	3679
ENSRNOG00000000233	113
ENSRNOG00000000236	2565
ENSRNOG00000000237	1590
ENSRNOG00000000239	5
ENSRNOG00000000244	779
ENSRNOG00000000245	304
ENSRNOG00000000246	3718
ENSRNOG00000000247	1430
ENSRNOG00000000248	4973
ENSRNOG00000000249	229
ENSRNOG00000000250	484
ENSRNOG00000000251	6
ENSRNOG00000000257	3105
ENSRNOG00000000258	1720
ENSRNOG00000000262	1907
ENSRNOG00000000264	1266
ENSRNOG00000000274	5159
ENSRNOG00000000275	3472
ENSRNOG00000000277	369
ENSRNOG00000000279	807
ENSRNOG00000000281	2679
ENSRNOG00000000282	1
ENSRNOG00000000283	694
ENSRNOG00000000288	129
ENSRNOG00000000299	1716
ENSRNOG00000000302	1746
ENSRNOG00000000303	570
ENSRNOG00000000304	3496
ENSRNOG00000000306	202
ENSRNOG00000000307	417
ENSRNOG00000000308	530
ENSRNOG00000000312	2546
ENSRNOG00000000314	4950
ENSRNOG00000000316	5424
ENSRNOG00000000320	0
ENSRNOG00000000321	2775
ENSRNOG00000000322	918
ENSRNOG00000000323	60
ENSRNOG00000000327	4415
ENSRNOG00000000335	1
ENSRNOG00000000340	2251
ENSRNOG00000000341	157
ENSRNOG00000000368	7695
ENSRNOG00000000373	618
ENSRNOG00000000376	0
ENSRNOG00000000383	117
ENSRNOG00000000384	0
ENSRNOG00000000386	34
ENSRNOG00000000387	1856
ENSRNOG00000000392	1404
ENSRNOG00000000394	454
ENSRNOG00000000395	4354
ENSRNOG00000000396	2323
ENSRNOG00000000397	4122
ENSRNOG00000000398	1007
ENSRNOG00000000401	0
ENSRNOG00000000405	0
ENSRNOG00000000406	40
ENSRNOG00000000407	186
ENSRNOG00000000408	3648
ENSRNOG00000000410	2
ENSRNOG00000000411	3813
ENSRNOG00000000412	5761
ENSRNOG00000000414	863
ENSRNOG00000000415	696
ENSRNOG00000000417	4730
ENSRNOG00000000420	1027
ENSRNOG00000000421	1391
ENSRNOG00000000422	171
ENSRNOG00000000428	0
ENSRNOG00000000431	1979
ENSRNOG00000000432	374
ENSRNOG00000000433	4662
ENSRNOG00000000435	823
ENSRNOG00000000436	70
ENSRNOG00000000437	5556
ENSRNOG00000000438	1543
ENSRNOG00000000439	98
ENSRNOG00000000440	2140
ENSRNOG00000000441	68
ENSRNOG00000000442	400
ENSRNOG00000000446	0
ENSRNOG00000000451	4
ENSRNOG00000000454	1
ENSRNOG00000000455	154
ENSRNOG00000000456	130
ENSRNOG00000000457	111
ENSRNOG00000000459	62
ENSRNOG00000000461	5886
ENSRNOG00000000463	5613
ENSRNOG00000000464	1782
ENSRNOG00000000465	0
ENSRNOG00000000466	418
ENSRNOG00000000467	750
ENSRNOG00000000470	3243
ENSRNOG00000000471	2053
ENSRNOG00000000473	1737
ENSRNOG00000000474	825
ENSRNOG00000000476	0
ENSRNOG00000000477	975
ENSRNOG00000000478	0
ENSRNOG00000000479	28
ENSRNOG00000000480	820
ENSRNOG00000000481	694
ENSRNOG00000000483	23613
ENSRNOG00000000485	326
ENSRNOG00000000486	85
ENSRNOG00000000487	973
ENSRNOG00000000488	2406
ENSRNOG00000000490	1117
ENSRNOG00000000491	18
ENSRNOG00000000493	610
ENSRNOG00000000495	1008
ENSRNOG00000000498	1338
ENSRNOG00000000499	3
ENSRNOG00000000500	9
ENSRNOG00000000501	2622
ENSRNOG00000000502	23
ENSRNOG00000000503	1291
ENSRNOG00000000504	418
ENSRNOG00000000505	690
ENSRNOG00000000506	93
ENSRNOG00000000507	1
ENSRNOG00000000508	1
ENSRNOG00000000510	1
ENSRNOG00000000511	4254
ENSRNOG00000000512	1033
ENSRNOG00000000513	4135
ENSRNOG00000000515	4
ENSRNOG00000000516	1
ENSRNOG00000000517	1585
ENSRNOG00000000519	2200
ENSRNOG00000000520	4348
ENSRNOG00000000521	268
