ENSRNOG00000000001	142
ENSRNOG00000000007	10853
ENSRNOG00000000008	2
ENSRNOG00000000009	8
ENSRNOG00000000010	440
ENSRNOG00000000012	51
ENSRNOG00000000017	11
ENSRNOG00000000021	2
ENSRNOG00000000024	1509
ENSRNOG00000000033	8575
ENSRNOG00000000034	178
ENSRNOG00000000035	0
ENSRNOG00000000036	937
ENSRNOG00000000040	466
ENSRNOG00000000041	94
ENSRNOG00000000042	2706
ENSRNOG00000000043	1513
ENSRNOG00000000044	2789
ENSRNOG00000000047	1420
ENSRNOG00000000048	17087
ENSRNOG00000000053	2
ENSRNOG00000000054	5289
ENSRNOG00000000055	0
ENSRNOG00000000062	3276
ENSRNOG00000000064	2124
ENSRNOG00000000065	6
ENSRNOG00000000066	1811
ENSRNOG00000000068	2501
ENSRNOG00000000070	2814
ENSRNOG00000000073	3208
ENSRNOG00000000075	1750
ENSRNOG00000000081	264
ENSRNOG00000000082	2561
ENSRNOG00000000091	701
ENSRNOG00000000095	3297
ENSRNOG00000000096	4
ENSRNOG00000000097	3
ENSRNOG00000000098	3863
ENSRNOG00000000104	1067
ENSRNOG00000000105	16711
ENSRNOG00000000108	1243
ENSRNOG00000000109	15
ENSRNOG00000000111	546
ENSRNOG00000000112	1955
ENSRNOG00000000113	898
ENSRNOG00000000121	408
ENSRNOG00000000122	415
ENSRNOG00000000123	1935
ENSRNOG00000000124	0
ENSRNOG00000000127	2566
ENSRNOG00000000129	15681
ENSRNOG00000000130	4851
ENSRNOG00000000133	3415
ENSRNOG00000000137	137
ENSRNOG00000000138	99
ENSRNOG00000000142	3004
ENSRNOG00000000145	2159
ENSRNOG00000000150	1170
ENSRNOG00000000151	1023
ENSRNOG00000000155	1820
ENSRNOG00000000156	160
ENSRNOG00000000157	5074
ENSRNOG00000000158	3465
ENSRNOG00000000161	3135
ENSRNOG00000000164	9035
ENSRNOG00000000165	45
ENSRNOG00000000166	300
ENSRNOG00000000167	131
ENSRNOG00000000168	7628
ENSRNOG00000000169	245
ENSRNOG00000000170	5872
ENSRNOG00000000172	285
ENSRNOG00000000175	770
ENSRNOG00000000177	150
ENSRNOG00000000184	1
ENSRNOG00000000185	467
ENSRNOG00000000186	1546
ENSRNOG00000000187	46
ENSRNOG00000000190	0
ENSRNOG00000000195	654
ENSRNOG00000000196	87
