ENSRNOG00000000001	127
ENSRNOG00000000007	4683
ENSRNOG00000000008	1
ENSRNOG00000000009	10
ENSRNOG00000000010	158
ENSRNOG00000000012	42
ENSRNOG00000000017	5
ENSRNOG00000000021	2
ENSRNOG00000000024	1072
ENSRNOG00000000033	8647
ENSRNOG00000000034	123
ENSRNOG00000000035	0
ENSRNOG00000000036	756
ENSRNOG00000000040	309
ENSRNOG00000000041	75
ENSRNOG00000000042	1742
ENSRNOG00000000043	2040
ENSRNOG00000000044	2783
ENSRNOG00000000047	827
ENSRNOG00000000048	10677
ENSRNOG00000000053	2
ENSRNOG00000000054	5400
ENSRNOG00000000055	0
ENSRNOG00000000062	2454
ENSRNOG00000000064	1495
ENSRNOG00000000065	3
ENSRNOG00000000066	1728
ENSRNOG00000000068	2095
ENSRNOG00000000070	1610
ENSRNOG00000000073	1880
ENSRNOG00000000075	1516
ENSRNOG00000000081	278
ENSRNOG00000000082	1580
ENSRNOG00000000091	618
ENSRNOG00000000095	2347
ENSRNOG00000000096	5
ENSRNOG00000000097	1
ENSRNOG00000000098	2677
ENSRNOG00000000104	653
ENSRNOG00000000105	18898
ENSRNOG00000000108	903
ENSRNOG00000000109	21
ENSRNOG00000000111	381
ENSRNOG00000000112	1240
ENSRNOG00000000113	629
ENSRNOG00000000121	387
ENSRNOG00000000122	359
ENSRNOG00000000123	1217
ENSRNOG00000000124	0
ENSRNOG00000000127	1430
ENSRNOG00000000129	13215
ENSRNOG00000000130	3866
ENSRNOG00000000133	2420
ENSRNOG00000000137	111
ENSRNOG00000000138	206
ENSRNOG00000000142	2514
ENSRNOG00000000145	1655
ENSRNOG00000000150	1672
ENSRNOG00000000151	438
ENSRNOG00000000155	1832
ENSRNOG00000000156	81
ENSRNOG00000000157	3155
ENSRNOG00000000158	2188
ENSRNOG00000000161	1870
ENSRNOG00000000164	6251
ENSRNOG00000000165	43
ENSRNOG00000000166	338
ENSRNOG00000000167	118
ENSRNOG00000000168	6502
ENSRNOG00000000169	282
ENSRNOG00000000170	2675
ENSRNOG00000000172	187
ENSRNOG00000000175	992
ENSRNOG00000000177	55
ENSRNOG00000000184	4
ENSRNOG00000000185	364
ENSRNOG00000000186	1603
ENSRNOG00000000187	55
ENSRNOG00000000190	0
ENSRNOG00000000195	579
ENSRNOG00000000196	65
ENSRNOG00000000199	0
ENSRNOG00000000201	6
ENSRNOG00000000204	3861
ENSRNOG00000000219	1265
ENSRNOG00000000221	974
ENSRNOG00000000230	1171
ENSRNOG00000000231	3555
ENSRNOG00000000233	112
ENSRNOG00000000236	2228
ENSRNOG00000000237	1258
ENSRNOG00000000239	3
ENSRNOG00000000244	666
ENSRNOG00000000245	136
ENSRNOG00000000246	3498
ENSRNOG00000000247	1846
ENSRNOG00000000248	5537
ENSRNOG00000000249	254
ENSRNOG00000000250	451
ENSRNOG00000000251	0
ENSRNOG00000000257	3226
ENSRNOG00000000258	1539
ENSRNOG00000000262	2121
ENSRNOG00000000264	1449
ENSRNOG00000000274	3709
ENSRNOG00000000275	3127
ENSRNOG00000000277	511
ENSRNOG00000000279	864
ENSRNOG00000000281	2473
ENSRNOG00000000282	0
ENSRNOG00000000283	511
ENSRNOG00000000288	126
ENSRNOG00000000299	1505
ENSRNOG00000000302	1785
ENSRNOG00000000303	617
ENSRNOG00000000304	3358
ENSRNOG00000000306	238
ENSRNOG00000000307	409
ENSRNOG00000000308	530
ENSRNOG00000000312	2497
ENSRNOG00000000314	4833
ENSRNOG00000000316	6343
ENSRNOG00000000320	0
ENSRNOG00000000321	2992
ENSRNOG00000000322	857
ENSRNOG00000000323	15
ENSRNOG00000000327	3979
ENSRNOG00000000335	0
ENSRNOG00000000340	1835
ENSRNOG00000000341	128
ENSRNOG00000000368	12676
ENSRNOG00000000373	779
ENSRNOG00000000376	0
ENSRNOG00000000383	79
ENSRNOG00000000384	0
ENSRNOG00000000386	41
ENSRNOG00000000387	1864
